,taxon_1,taxon_2,taxon_3,taxon_4,taxon_5,taxon_6,taxon_7,taxon_8
taxon_1,0.0,0.00704312044199601,0.0161901329783683,0.01414094978222718,0.023382669015175602,0.02751809588424993,0.02547309470626723,0.024421090987595165
taxon_2,0.00704312044199601,0.0,0.01721032949294142,0.015159044564552578,0.0244123358288357,0.027510865890552082,0.026504427335018142,0.025451837242752233
taxon_3,0.0161901329783683,0.01721032949294142,0.0,0.0060241287729482,0.019250414090228866,0.02336438559932187,0.021319384421339172,0.020280280571734154
taxon_4,0.01414094978222718,0.015159044564552578,0.0060241287729482,0.0,0.01719702311390216,0.02130039918030658,0.019255398002323877,0.018222664499180856
taxon_5,0.023382669015175602,0.0244123358288357,0.019250414090228866,0.01719702311390216,0.0,0.004010788993162899,0.010077597498876012,0.00905750511406689
taxon_6,0.02751809588424993,0.027510865890552082,0.02336438559932187,0.02130039918030658,0.004010788993162899,0.0,0.01414094978222718,0.013116140803262406
taxon_7,0.02547309470626723,0.026504427335018142,0.021319384421339172,0.019255398002323877,0.010077597498876012,0.01414094978222718,0.0,0.005016825549872988
taxon_8,0.024421090987595165,0.025451837242752233,0.020280280571734154,0.018222664499180856,0.00905750511406689,0.013116140803262406,0.005016825549872988,0.0
