,taxon_1,taxon_2,taxon_3,taxon_4,taxon_5,taxon_6,taxon_7,taxon_8
taxon_1,0.0,0.007032871359447699,0.016173133436880392,0.014132315851109956,0.02336004674762753,0.027497988278693604,0.025426163756761003,0.024392393779170046
taxon_2,0.007032871359447699,0.0,0.017195628482778433,0.015152030488139599,0.024392393779170046,0.027497988278693604,0.026461360608479784,0.025426163756761003
taxon_3,0.016173133436880392,0.017195628482778433,0.0,0.0060241287729482,0.019244810085433203,0.02336004674762753,0.021299605891273502,0.020271504290939445
taxon_4,0.014132315851109956,0.015152030488139599,0.0060241287729482,0.0,0.017195628482778433,0.021299605891273502,0.019244810085433203,0.01821951942678344
taxon_5,0.02336004674762753,0.024392393779170046,0.019244810085433203,0.017195628482778433,0.0,0.004010704744946431,0.010067265249105496,0.009054435925701937
taxon_6,0.027497988278693604,0.027497988278693604,0.02336004674762753,0.021299605891273502,0.004010704744946431,0.0,0.014132315851109956,0.013113985755764624
taxon_7,0.025426163756761003,0.026461360608479784,0.021299605891273502,0.019244810085433203,0.010067265249105496,0.014132315851109956,0.0,0.005016741113097489
taxon_8,0.024392393779170046,0.025426163756761003,0.020271504290939445,0.01821951942678344,0.009054435925701937,0.013113985755764624,0.005016741113097489,0.0
