,taxon_1,taxon_2,taxon_3,taxon_4,taxon_5,taxon_6,taxon_7,taxon_8
taxon_1,0.0,0.013114015516673561,0.015152071282088708,0.030616666983775076,0.013114020593728676,0.004010707388371181,0.012097067583199965,0.025426256479439784
taxon_2,0.013114015516673561,0.0,0.008042984846379676,0.029575719399784147,0.006024136554292654,0.015152067273652987,0.0030060180474689433,0.024392481750382517
taxon_3,0.015152071282088708,0.008042984846379676,0.0,0.027498136993546675,0.0020026723056954044,0.017195677095843985,0.007032882675846073,0.023360130089836458
taxon_4,0.030616666983775076,0.029575719399784147,0.027498136993546675,0.0,0.025426307072455807,0.03270290998720433,0.02853623809959992,0.00804298247913313
taxon_5,0.013114020593728676,0.006024136554292654,0.0020026723056954044,0.025426307072455807,0.0,0.015152073748923403,0.005016747539249981,0.021299685298733877
taxon_6,0.004010707388371181,0.015152067273652987,0.017195677095843985,0.03270290998720433,0.015152073748923403,0.0,0.01413235543421747,0.02749808797929821
taxon_7,0.012097067583199965,0.0030060180474689433,0.007032882675846073,0.02853623809959992,0.005016747539249981,0.01413235543421747,0.0,0.023360146517705297
taxon_8,0.025426256479439784,0.024392481750382517,0.023360130089836458,0.00804298247913313,0.021299685298733877,0.02749808797929821,0.023360146517705297,0.0
