,Taxon_1,Taxon_2,Taxon_3,Taxon_4,Taxon_5,Taxon_6,Taxon_7,Taxon_8
Taxon_1,0.0,0.018247933840660032,0.018247933840660032,0.022364566420725766,0.030620022331371545,0.024395816666355832,0.018222827423521507,0.03483172830201723
Taxon_2,0.018247933840660032,0.0,0.028627924362927017,0.032807527355226726,0.04114375842222756,0.03483172830201723,0.02857235425283901,0.04545231186663544
Taxon_3,0.018247933840660032,0.028627924362927017,0.0,0.01417412845384809,0.03488830736099617,0.02862804585241529,0.026531608739916814,0.04338628214939335
Taxon_4,0.022364566420725766,0.032807527355226726,0.01417412845384809,0.0,0.03697539276358984,0.030697852516505753,0.028597019659432114,0.045493536013121505
Taxon_5,0.030620022331371545,0.04114375842222756,0.03488830736099617,0.03697539276358984,0.0,0.010072786974951845,0.012097088802052434,0.028553919862526776
Taxon_6,0.024395816666355832,0.03483172830201723,0.02862804585241529,0.030697852516505753,0.010072786974951845,0.0,0.0060241444429179735,0.022346655578846967
Taxon_7,0.018222827423521507,0.02857235425283901,0.026531608739916814,0.028597019659432114,0.012097088802052434,0.0060241444429179735,0.0,0.016190332811991587
Taxon_8,0.03483172830201723,0.04545231186663544,0.04338628214939335,0.045493536013121505,0.028553919862526776,0.022346655578846967,0.016190332811991587,0.0
