,taxon_1,taxon_2,taxon_3,taxon_4,taxon_5,taxon_6,taxon_7,taxon_8
taxon_1,0.0,0.01313883155106792,0.015180030594117055,0.03063677112188057,0.013130847397975935,0.004010788993162899,0.012124809823044574,0.025443587300476446
taxon_2,0.01313883155106792,0.0,0.008047137855718495,0.029598551595792402,0.0060248904074652904,0.015180030594117055,0.003006771579440413,0.0244123358288357
taxon_3,0.015180030594117055,0.008047137855718495,0.0,0.02753734600142135,0.002004010698769411,0.017226989308781446,0.00703829596651933,0.023402759640686208
taxon_4,0.03063677112188057,0.029598551595792402,0.02753734600142135,0.0,0.025451837242752233,0.032725920021775906,0.02856193759949191,0.008047137855718495
taxon_5,0.013130847397975935,0.0060248904074652904,0.002004010698769411,0.025451837242752233,0.0,0.015171487955520311,0.005018091198016839,0.021328067867280455
taxon_6,0.004010788993162899,0.015180030594117055,0.017226989308781446,0.032725920021775906,0.015171487955520311,0.0,0.014163422073535704,0.02751809588424993
taxon_7,0.012124809823044574,0.003006771579440413,0.00703829596651933,0.02856193759949191,0.005018091198016839,0.014163422073535704,0.0,0.023382669015175602
taxon_8,0.025443587300476446,0.0244123358288357,0.023402759640686208,0.008047137855718495,0.021328067867280455,0.02751809588424993,0.023382669015175602,0.0
